conference,year_target,year_dblp,title,venue,authors,doi,ee_url,dblp_key,categories,is_pretrain,is_self_supervised,is_segmentation,is_detection,is_classification,is_generation,is_reconstruction,is_registration,is_tracking,is_pose,is_video,is_three_d,is_multimodal,is_fewshot,is_semi_supervised,is_domain_adaptation,is_robustness,is_graph,is_rl,is_transformer,is_medical,is_autonomous_driving,is_nlp,is_other
ICLR,2021,2021,The Recurrent Neural Tangent Kernel.,ICLR,Sina Alemohammad; Zichao Wang 0001; Randall Balestriero; Richard G. Baraniuk,,https://openreview.net/forum?id=3T9iFICe0Y9,conf/iclr/Alemohammad0BB21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLR,2021,2021,Learning to Make Decisions via Submodular Regularization.,ICLR,Ayya Alieva; Aiden Aceves; Jialin Song; Stephen Mayo; Yisong Yue; Yuxin Chen 0001,,https://openreview.net/forum?id=ac288vnG_7U,conf/iclr/AlievaASMY021,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLR,2021,2021,Byzantine-Resilient Non-Convex Stochastic Gradient Descent.,ICLR,Zeyuan Allen-Zhu; Faeze Ebrahimianghazani; Jerry Li 0001; Dan Alistarh,,https://openreview.net/forum?id=PbEHqvFtcS,conf/iclr/Allen-ZhuE0A21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLR,2021,2021,Interpreting Knowledge Graph Relation Representation from Word Embeddings.,ICLR,Carl Allen; Ivana Balazevic; Timothy M. Hospedales,,https://openreview.net/forum?id=gLWj29369lW,conf/iclr/AllenBH21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLR,2021,2021,Mind the Pad - CNNs Can Develop Blind Spots.,ICLR,Bilal Alsallakh; Narine Kokhlikyan; Vivek Miglani; Jun Yuan; Orion Reblitz-Richardson,,https://openreview.net/forum?id=m1CD7tPubNy,conf/iclr/AlsallakhKMYR21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLR,2021,2021,When does preconditioning help or hurt generalization?,ICLR,Shun-ichi Amari; Jimmy Ba; Roger Baker Grosse; Xuechen Li 0005; Atsushi Nitanda; Taiji Suzuki; Denny Wu; Ji Xu,,https://openreview.net/forum?id=S724o4_WB3,conf/iclr/AmariBGLNSWX21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLR,2021,2021,Why resampling outperforms reweighting for correcting sampling bias with stochastic gradients.,ICLR,Jing An; Lexing Ying; Yuhua Zhu,,https://openreview.net/forum?id=iQQK02mxVIT,conf/iclr/AnYZ21,robustness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ICLR,2021,2021,What Matters for On-Policy Deep Actor-Critic Methods? A Large-Scale Study.,ICLR,Marcin Andrychowicz; Anton Raichuk; Piotr Stanczyk; Manu Orsini; Sertan Girgin; Raphaël Marinier; Léonard Hussenot; Matthieu Geist; Olivier Pietquin; Marcin Michalski; Sylvain Gelly; Olivier Bachem,,https://openreview.net/forum?id=nIAxjsniDzg,conf/iclr/AndrychowiczRSO21,rl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ICLR,2021,2021,Uncertainty Sets for Image Classifiers using Conformal Prediction.,ICLR,Anastasios Nikolas Angelopoulos; Stephen Bates; Michael I. Jordan; Jitendra Malik,,https://openreview.net/forum?id=eNdiU_DbM9,conf/iclr/AngelopoulosBJM21,classification,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICLR,2021,2021,Refining Deep Generative Models via Discriminator Gradient Flow.,ICLR,Abdul Fatir Ansari; Ming Liang Ang; Harold Soh,,https://openreview.net/forum?id=Zbc-ue9p_rE,conf/iclr/AnsariAS21,generation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICLR,2021,2021,Adaptive Extra-Gradient Methods for Min-Max Optimization and Games.,ICLR,Kimon Antonakopoulos; Elena Veronica Belmega; Panayotis Mertikopoulos,,https://openreview.net/forum?id=R0a0kFI3dJx,conf/iclr/AntonakopoulosB21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLR,2021,2021,Getting a CLUE: A Method for Explaining Uncertainty Estimates.,ICLR,Javier Antorán; Umang Bhatt; Tameem Adel; Adrian Weller; José Miguel Hernández-Lobato,,https://openreview.net/forum?id=XSLF1XFq5h,conf/iclr/AntoranBAWH21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLR,2021,2021,Complex Query Answering with Neural Link Predictors.,ICLR,Erik Arakelyan; Daniel Daza; Pasquale Minervini; Michael Cochez,,https://openreview.net/forum?id=Mos9F9kDwkz,conf/iclr/ArakelyanDMC21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLR,2021,2021,Generalized Energy Based Models.,ICLR,Michael Arbel; Liang Zhou; Arthur Gretton,,https://openreview.net/forum?id=0PtUPB9z6qK,conf/iclr/ArbelZG21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLR,2021,2021,Model-Based Offline Planning.,ICLR,Arthur Argenson; Gabriel Dulac-Arnold,,https://openreview.net/forum?id=OMNB1G5xzd4,conf/iclr/ArgensonD21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLR,2021,2021,SALD: Sign Agnostic Learning with Derivatives.,ICLR,Matan Atzmon; Yaron Lipman,,https://openreview.net/forum?id=7EDgLu9reQD,conf/iclr/AtzmonL21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLR,2021,2021,Local Search Algorithms for Rank-Constrained Convex Optimization.,ICLR,Kyriakos Axiotis; Maxim Sviridenko,,https://openreview.net/forum?id=tH6_VWZjoq,conf/iclr/AxiotisS21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLR,2021,2021,EEC: Learning to Encode and Regenerate Images for Continual Learning.,ICLR,Ali Ayub; Alan R. Wagner,,https://openreview.net/forum?id=lWaz5a9lcFU,conf/iclr/AyubW21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLR,2021,2021,Expressive Power of Invariant and Equivariant Graph Neural Networks.,ICLR,Waïss Azizian; Marc Lelarge,,https://openreview.net/forum?id=lxHgXYN4bwl,conf/iclr/AzizianL21,graph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
