conference,year_target,year_dblp,title,venue,authors,doi,ee_url,dblp_key,categories,is_pretrain,is_self_supervised,is_segmentation,is_detection,is_classification,is_generation,is_reconstruction,is_registration,is_tracking,is_pose,is_video,is_three_d,is_multimodal,is_fewshot,is_semi_supervised,is_domain_adaptation,is_robustness,is_graph,is_rl,is_transformer,is_medical,is_autonomous_driving,is_nlp,is_other
CVPR,2021,2021,Leveraging Line-Point Consistence To Preserve Structures for Wide Parallax Image Stitching.,CVPR,Qi Jia 0001; Zhengjun Li; Xin Fan 0001; Haotian Zhao; Shiyu Teng; Xinchen Ye; Longin Jan Latecki,10.1109/CVPR46437.2021.01201,https://openaccess.thecvf.com/content/CVPR2021/html/Jia_Leveraging_Line-Point_Consistence_To_Preserve_Structures_for_Wide_Parallax_Image_CVPR_2021_paper.html,conf/cvpr/0001L0ZTYL21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CVPR,2021,2021,DyStaB: Unsupervised Object Segmentation via Dynamic-Static Bootstrapping.,CVPR,Yanchao Yang 0001; Brian Lai; Stefano Soatto,10.1109/CVPR46437.2021.00285,https://openaccess.thecvf.com/content/CVPR2021/html/Yang_DyStaB_Unsupervised_Object_Segmentation_via_Dynamic-Static_Bootstrapping_CVPR_2021_paper.html,conf/cvpr/0001LS21,segmentation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,GDR-Net: Geometry-Guided Direct Regression Network for Monocular 6D Object Pose Estimation.,CVPR,Gu Wang 0001; Fabian Manhardt; Federico Tombari; Xiangyang Ji,10.1109/CVPR46437.2021.01634,https://openaccess.thecvf.com/content/CVPR2021/html/Wang_GDR-Net_Geometry-Guided_Direct_Regression_Network_for_Monocular_6D_Object_Pose_CVPR_2021_paper.html,conf/cvpr/0001MTJ21,pose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Robust Audio-Visual Instance Discrimination.,CVPR,Pedro Morgado 0001; Ishan Misra; Nuno Vasconcelos,10.1109/CVPR46437.2021.01274,https://openaccess.thecvf.com/content/CVPR2021/html/Morgado_Robust_Audio-Visual_Instance_Discrimination_CVPR_2021_paper.html,conf/cvpr/0001MV21,robustness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CVPR,2021,2021,Knowledge Evolution in Neural Networks.,CVPR,Ahmed Taha 0001; Abhinav Shrivastava; Larry S. Davis,10.1109/CVPR46437.2021.01265,https://openaccess.thecvf.com/content/CVPR2021/html/Taha_Knowledge_Evolution_in_Neural_Networks_CVPR_2021_paper.html,conf/cvpr/0001SD21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CVPR,2021,2021,Monocular Reconstruction of Neural Face Reflectance Fields.,CVPR,Mallikarjun B. R. 0001; Ayush Tewari; Tae-Hyun Oh; Tim Weyrich; Bernd Bickel; Hans-Peter Seidel; Hanspeter Pfister; Wojciech Matusik; Mohamed Elgharib; Christian Theobalt,10.1109/CVPR46437.2021.00476,https://openaccess.thecvf.com/content/CVPR2021/html/R_Monocular_Reconstruction_of_Neural_Face_Reflectance_Fields_CVPR_2021_paper.html,conf/cvpr/0001TOWBSPMET21,reconstruction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Learning Complete 3D Morphable Face Models From Images and Videos.,CVPR,Mallikarjun B. R. 0001; Ayush Tewari; Hans-Peter Seidel; Mohamed Elgharib; Christian Theobalt,10.1109/CVPR46437.2021.00337,https://openaccess.thecvf.com/content/CVPR2021/html/R_Learning_Complete_3D_Morphable_Face_Models_From_Images_and_Videos_CVPR_2021_paper.html,conf/cvpr/0001TSET21,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Audio-Visual Instance Discrimination with Cross-Modal Agreement.,CVPR,Pedro Morgado 0001; Nuno Vasconcelos; Ishan Misra,10.1109/CVPR46437.2021.01229,https://openaccess.thecvf.com/content/CVPR2021/html/Morgado_Audio-Visual_Instance_Discrimination_with_Cross-Modal_Agreement_CVPR_2021_paper.html,conf/cvpr/0001VM21,multimodal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Meta-Mining Discriminative Samples for Kinship Verification.,CVPR,Wanhua Li 0001; Shiwei Wang; Jiwen Lu; Jianjiang Feng; Jie Zhou 0001,10.1109/CVPR46437.2021.01587,https://openaccess.thecvf.com/content/CVPR2021/html/Li_Meta-Mining_Discriminative_Samples_for_Kinship_Verification_CVPR_2021_paper.html,conf/cvpr/0001WLF021,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CVPR,2021,2021,Three Birds with One Stone: Multi-Task Temporal Action Detection via Recycling Temporal Annotations.,CVPR,Zhihui Li 0001; Lina Yao 0001,10.1109/CVPR46437.2021.00472,https://openaccess.thecvf.com/content/CVPR2021/html/Li_Three_Birds_with_One_Stone_Multi-Task_Temporal_Action_Detection_via_CVPR_2021_paper.html,conf/cvpr/0001Y21,detection;video,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Instant-Teaching: An End-to-End Semi-Supervised Object Detection Framework.,CVPR,Qiang Zhou 0001; Chaohui Yu; Zhibin Wang 0004; Qi Qian 0001; Hao Li 0030,10.1109/CVPR46437.2021.00407,https://openaccess.thecvf.com/content/CVPR2021/html/Zhou_Instant-Teaching_An_End-to-End_Semi-Supervised_Object_Detection_Framework_CVPR_2021_paper.html,conf/cvpr/0001YWQL21,detection;semi_supervised,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Person Re-Identification Using Heterogeneous Local Graph Attention Networks.,CVPR,Zhong Zhang 0001; Haijia Zhang; Shuang Liu 0001,10.1109/CVPR46437.2021.01196,https://openaccess.thecvf.com/content/CVPR2021/html/Zhang_Person_Re-Identification_Using_Heterogeneous_Local_Graph_Attention_Networks_CVPR_2021_paper.html,conf/cvpr/0001Z021,classification;graph,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CVPR,2021,2021,Capturing Omni-Range Context for Omnidirectional Segmentation.,CVPR,Kailun Yang 0001; Jiaming Zhang 0001; Simon Reiß; Xinxin Hu; Rainer Stiefelhagen,10.1109/CVPR46437.2021.00143,https://openaccess.thecvf.com/content/CVPR2021/html/Yang_Capturing_Omni-Range_Context_for_Omnidirectional_Segmentation_CVPR_2021_paper.html,conf/cvpr/0001ZRHS21,segmentation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Long-Tailed Multi-Label Visual Recognition by Collaborative Training on Uniform and Re-Balanced Samplings.,CVPR,Hao Guo 0002; Song Wang 0002,10.1109/CVPR46437.2021.01484,https://openaccess.thecvf.com/content/CVPR2021/html/Guo_Long-Tailed_Multi-Label_Visual_Recognition_by_Collaborative_Training_on_Uniform_and_CVPR_2021_paper.html,conf/cvpr/0002021,classification,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Anycost GANs for Interactive Image Synthesis and Editing.,CVPR,Ji Lin 0002; Richard Zhang 0001; Frieder Ganz; Song Han 0003; Jun-Yan Zhu,10.1109/CVPR46437.2021.01474,https://openaccess.thecvf.com/content/CVPR2021/html/Lin_Anycost_GANs_for_Interactive_Image_Synthesis_and_Editing_CVPR_2021_paper.html,conf/cvpr/00020G0Z21,generation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Multi-Decoding Deraining Network and Quasi-Sparsity Based Training.,CVPR,Yinglong Wang 0002; Chao Ma 0004; Bing Zeng 0001,10.1109/CVPR46437.2021.01317,https://openaccess.thecvf.com/content/CVPR2021/html/Wang_Multi-Decoding_Deraining_Network_and_Quasi-Sparsity_Based_Training_CVPR_2021_paper.html,conf/cvpr/00020Z21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CVPR,2021,2021,Learning Cross-Modal Retrieval With Noisy Labels.,CVPR,Peng Hu 0002; Xi Peng 0001; Hongyuan Zhu 0002; Liangli Zhen; Jie Lin 0001,10.1109/CVPR46437.2021.00536,https://openaccess.thecvf.com/content/CVPR2021/html/Hu_Learning_Cross-Modal_Retrieval_With_Noisy_Labels_CVPR_2021_paper.html,conf/cvpr/00020ZZ021,multimodal;semi_supervised,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Self-Supervised Geometric Perception.,CVPR,Heng Yang 0002; Wei Dong; Luca Carlone; Vladlen Koltun,10.1109/CVPR46437.2021.01412,https://openaccess.thecvf.com/content/CVPR2021/html/Yang_Self-Supervised_Geometric_Perception_CVPR_2021_paper.html,conf/cvpr/0002DCK21,self_supervised,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,ReMix: Towards Image-to-Image Translation With Limited Data.,CVPR,Jie Cao 0002; Luanxuan Hou; Ming-Hsuan Yang 0001; Ran He 0001; Zhenan Sun,10.1109/CVPR46437.2021.01477,https://openaccess.thecvf.com/content/CVPR2021/html/Cao_ReMix_Towards_Image-to-Image_Translation_With_Limited_Data_CVPR_2021_paper.html,conf/cvpr/0002H0HS21,generation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Understanding the Robustness of Skeleton-Based Action Recognition Under Adversarial Attack.,CVPR,He Wang 0002; Feixiang He; Zhexi Peng; Tianjia Shao; Yong-Liang Yang; Kun Zhou 0001; David Hogg 0001,10.1109/CVPR46437.2021.01442,https://openaccess.thecvf.com/content/CVPR2021/html/Wang_Understanding_the_Robustness_of_Skeleton-Based_Action_Recognition_Under_Adversarial_Attack_CVPR_2021_paper.html,conf/cvpr/0002HPSY0H21,classification;pose;robustness,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CVPR,2021,2021,Adaptive Consistency Prior Based Deep Network for Image Denoising.,CVPR,Chao Ren 0002; Xiaohai He; Chuncheng Wang; Zhibo Zhao,10.1109/CVPR46437.2021.00849,https://openaccess.thecvf.com/content/CVPR2021/html/Ren_Adaptive_Consistency_Prior_Based_Deep_Network_for_Image_Denoising_CVPR_2021_paper.html,conf/cvpr/0002HWZ21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CVPR,2021,2021,Understanding Failures of Deep Networks via Robust Feature Extraction.,CVPR,Sahil Singla 0002; Besmira Nushi; Shital Shah; Ece Kamar; Eric Horvitz,10.1109/CVPR46437.2021.01266,https://openaccess.thecvf.com/content/CVPR2021/html/Singla_Understanding_Failures_of_Deep_Networks_via_Robust_Feature_Extraction_CVPR_2021_paper.html,conf/cvpr/0002NSKH21,robustness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CVPR,2021,2021,Image Inpainting With External-Internal Learning and Monochromic Bottleneck.,CVPR,Tengfei Wang 0002; Hao Ouyang; Qifeng Chen 0001,10.1109/CVPR46437.2021.00508,https://openaccess.thecvf.com/content/CVPR2021/html/Wang_Image_Inpainting_With_External-Internal_Learning_and_Monochromic_Bottleneck_CVPR_2021_paper.html,conf/cvpr/0002OC21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CVPR,2021,2021,"MP3: A Unified Model To Map, Perceive, Predict and Plan.",CVPR,Sergio Casas 0002; Abbas Sadat; Raquel Urtasun,10.1109/CVPR46437.2021.01417,https://openaccess.thecvf.com/content/CVPR2021/html/Casas_MP3_A_Unified_Model_To_Map_Perceive_Predict_and_Plan_CVPR_2021_paper.html,conf/cvpr/0002SU21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CVPR,2021,2021,TDN: Temporal Difference Networks for Efficient Action Recognition.,CVPR,Limin Wang 0002; Zhan Tong; Bin Ji; Gangshan Wu,10.1109/CVPR46437.2021.00193,https://openaccess.thecvf.com/content/CVPR2021/html/Wang_TDN_Temporal_Difference_Networks_for_Efficient_Action_Recognition_CVPR_2021_paper.html,conf/cvpr/0002TJW21,classification,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Verifiability and Predictability: Interpreting Utilities of Network Architectures for Point Cloud Processing.,CVPR,Wen Shen 0002; Zhihua Wei 0001; Shikun Huang; Binbin Zhang; Panyue Chen; Ping Zhao; Quanshi Zhang,10.1109/CVPR46437.2021.01056,https://openaccess.thecvf.com/content/CVPR2021/html/Shen_Verifiability_and_Predictability_Interpreting_Utilities_of_Network_Architectures_for_Point_CVPR_2021_paper.html,conf/cvpr/0002WHZCZZ21,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,LAU-Net: Latitude Adaptive Upscaling Network for Omnidirectional Image Super-Resolution.,CVPR,Xin Deng 0002; Hao Wang; Mai Xu; Yichen Guo; Yuhang Song 0001; Li Yang 0014,10.1109/CVPR46437.2021.00907,https://openaccess.thecvf.com/content/CVPR2021/html/Deng_LAU-Net_Latitude_Adaptive_Upscaling_Network_for_Omnidirectional_Image_Super-Resolution_CVPR_2021_paper.html,conf/cvpr/0002WXG0Y21,reconstruction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Points As Queries: Weakly Semi-Supervised Object Detection by Points.,CVPR,Liangyu Chen 0002; Tong Yang 0005; Xiangyu Zhang 0005; Wei Zhang 0016; Jian Sun 0001,10.1109/CVPR46437.2021.00871,https://openaccess.thecvf.com/content/CVPR2021/html/Chen_Points_As_Queries_Weakly_Semi-Supervised_Object_Detection_by_Points_CVPR_2021_paper.html,conf/cvpr/0002Y0Z021,detection;semi_supervised,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Exploring intermediate representation for monocular vehicle pose estimation.,CVPR,Shichao Li 0002; Zengqiang Yan; Hongyang Li; Kwang-Ting Cheng,10.1109/CVPR46437.2021.00191,https://openaccess.thecvf.com/content/CVPR2021/html/Li_Exploring_intermediate_representation_for_monocular_vehicle_pose_estimation_CVPR_2021_paper.html,conf/cvpr/0002YLC21,pose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Deep Homography for Efficient Stereo Image Compression.,CVPR,Xin Deng 0002; Wenzhe Yang; Ren Yang; Mai Xu; Enpeng Liu; Qianhan Feng; Radu Timofte,10.1109/CVPR46437.2021.00154,https://openaccess.thecvf.com/content/CVPR2021/html/Deng_Deep_Homography_for_Efficient_Stereo_Image_Compression_CVPR_2021_paper.html,conf/cvpr/0002YYXLFT21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CVPR,2021,2021,Vx2Text: End-to-End Learning of Video-Based Text Generation From Multimodal Inputs.,CVPR,Xudong Lin 0003; Gedas Bertasius; Jue Wang 0001; Shih-Fu Chang; Devi Parikh; Lorenzo Torresani,10.1109/CVPR46437.2021.00693,https://openaccess.thecvf.com/content/CVPR2021/html/Lin_Vx2Text_End-to-End_Learning_of_Video-Based_Text_Generation_From_Multimodal_Inputs_CVPR_2021_paper.html,conf/cvpr/0003BWCPT21,generation;video;multimodal,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Towards Diverse Paragraph Captioning for Untrimmed Videos.,CVPR,Yuqing Song 0003; Shizhe Chen; Qin Jin,10.1109/CVPR46437.2021.01109,https://openaccess.thecvf.com/content/CVPR2021/html/Song_Towards_Diverse_Paragraph_Captioning_for_Untrimmed_Videos_CVPR_2021_paper.html,conf/cvpr/0003CJ21,multimodal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Robust Reference-Based Super-Resolution via C2-Matching.,CVPR,Yuming Jiang 0003; Kelvin C. K. Chan; Xintao Wang 0002; Chen Change Loy; Ziwei Liu 0002,10.1109/CVPR46437.2021.00214,https://openaccess.thecvf.com/content/CVPR2021/html/Jiang_Robust_Reference-Based_Super-Resolution_via_C2-Matching_CVPR_2021_paper.html,conf/cvpr/0003CWL021,reconstruction;robustness,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CVPR,2021,2021,Single-Stage Instance Shadow Detection With Bidirectional Relation Learning.,CVPR,Tianyu Wang 0003; Xiaowei Hu 0001; Chi-Wing Fu; Pheng-Ann Heng,10.1109/CVPR46437.2021.00007,https://openaccess.thecvf.com/content/CVPR2021/html/Wang_Single-Stage_Instance_Shadow_Detection_With_Bidirectional_Relation_Learning_CVPR_2021_paper.html,conf/cvpr/0003HFH21,detection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,One Shot Face Swapping on Megapixels.,CVPR,Yuhao Zhu 0003; Qi Li 0005; Jian Wang; Cheng-Zhong Xu 0001; Zhenan Sun,10.1109/CVPR46437.2021.00480,https://openaccess.thecvf.com/content/CVPR2021/html/Zhu_One_Shot_Face_Swapping_on_Megapixels_CVPR_2021_paper.html,conf/cvpr/0003LW0S21,fewshot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,VideoMoCo: Contrastive Video Representation Learning With Temporally Adversarial Examples.,CVPR,Tian Pan 0003; Yibing Song; Tianyu Yang 0003; Wenhao Jiang; Wei Liu 0005,10.1109/CVPR46437.2021.01105,https://openaccess.thecvf.com/content/CVPR2021/html/Pan_VideoMoCo_Contrastive_Video_Representation_Learning_With_Temporally_Adversarial_Examples_CVPR_2021_paper.html,conf/cvpr/0003SYJ021,self_supervised;video;robustness,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CVPR,2021,2021,Learning View-Disentangled Human Pose Representation by Contrastive Cross-View Mutual Information Maximization.,CVPR,Long Zhao 0003; Yuxiao Wang 0001; Jiaping Zhao; Liangzhe Yuan; Jennifer J. Sun; Florian Schroff; Hartwig Adam; Xi Peng 0005; Dimitris N. Metaxas; Ting Liu 0005,10.1109/CVPR46437.2021.01260,https://openaccess.thecvf.com/content/CVPR2021/html/Zhao_Learning_View-Disentangled_Human_Pose_Representation_by_Contrastive_Cross-View_Mutual_Information_CVPR_2021_paper.html,conf/cvpr/0003WZYSSA0M021,pose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,Cloud2Curve: Generation and Vectorization of Parametric Sketches.,CVPR,Ayan Das 0003; Yongxin Yang; Timothy M. Hospedales; Tao Xiang 0002; Yi-Zhe Song,10.1109/CVPR46437.2021.00701,https://openaccess.thecvf.com/content/CVPR2021/html/Das_Cloud2Curve_Generation_and_Vectorization_of_Parametric_Sketches_CVPR_2021_paper.html,conf/cvpr/0003YHXS21,generation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,StereoPIFu: Depth Aware Clothed Human Digitization via Stereo Vision.,CVPR,Yang Hong 0003; Juyong Zhang; Boyi Jiang; Yudong Guo; Ligang Liu 0001; Hujun Bao,10.1109/CVPR46437.2021.00060,https://openaccess.thecvf.com/content/CVPR2021/html/Hong_StereoPIFu_Depth_Aware_Clothed_Human_Digitization_via_Stereo_Vision_CVPR_2021_paper.html,conf/cvpr/0003ZJGLB21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CVPR,2021,2021,Learning To Filter: Siamese Relation Network for Robust Tracking.,CVPR,Siyuan Cheng 0003; Bineng Zhong 0001; Guorong Li; Xin Liu 0011; Zhenjun Tang; Xianxian Li; Jing Wang 0049,10.1109/CVPR46437.2021.00440,https://openaccess.thecvf.com/content/CVPR2021/html/Cheng_Learning_To_Filter_Siamese_Relation_Network_for_Robust_Tracking_CVPR_2021_paper.html,conf/cvpr/0003ZL0TLW21,tracking;robustness,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CVPR,2021,2021,Self-Promoted Prototype Refinement for Few-Shot Class-Incremental Learning.,CVPR,Kai Zhu 0004; Yang Cao 0010; Wei Zhai; Jie Cheng; Zheng-Jun Zha,10.1109/CVPR46437.2021.00673,https://openaccess.thecvf.com/content/CVPR2021/html/Zhu_Self-Promoted_Prototype_Refinement_for_Few-Shot_Class-Incremental_Learning_CVPR_2021_paper.html,conf/cvpr/00040ZCZ21,fewshot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CVPR,2021,2021,GrooMeD-NMS: Grouped Mathematically Differentiable NMS for Monocular 3D Object Detection.,CVPR,Abhinav Kumar 0004; Garrick Brazil; Xiaoming Liu 0002,10.1109/CVPR46437.2021.00886,https://openaccess.thecvf.com/content/CVPR2021/html/Kumar_GrooMeD-NMS_Grouped_Mathematically_Differentiable_NMS_for_Monocular_3D_Object_Detection_CVPR_2021_paper.html,conf/cvpr/0004B021,detection;three_d,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
