conference,year_target,year_dblp,title,venue,authors,doi,ee_url,dblp_key,categories,is_pretrain,is_self_supervised,is_segmentation,is_detection,is_classification,is_generation,is_reconstruction,is_registration,is_tracking,is_pose,is_video,is_three_d,is_multimodal,is_fewshot,is_semi_supervised,is_domain_adaptation,is_robustness,is_graph,is_rl,is_transformer,is_medical,is_autonomous_driving,is_nlp,is_other
ECCV,2022,2022,Planes vs. Chairs: Category-Guided 3D Shape Learning Without any 3D Cues.,ECCV,Zixuan Huang 0001; Stefan Stojanov; Anh Thai; Varun Jampani; James M. Rehg,10.1007/978-3-031-19769-7_42,https://doi.org/10.1007/978-3-031-19769-7_42,conf/eccv/HuangSTJR22,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Learning to Train a Point Cloud Reconstruction Network Without Matching.,ECCV,Tianxin Huang; Xuemeng Yang; Jiangning Zhang; Jinhao Cui; Hao Zou; Jun Chen 0023; Xiangrui Zhao; Yong Liu 0007,10.1007/978-3-031-19769-7_11,https://doi.org/10.1007/978-3-031-19769-7_11,conf/eccv/HuangYZCZCZL22,reconstruction;three_d,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,GeoRefine: Self-supervised Online Depth Refinement for Accurate Dense Mapping.,ECCV,Pan Ji; Qingan Yan; Yuxin Ma; Yi Xu 0002,10.1007/978-3-031-19769-7_21,https://doi.org/10.1007/978-3-031-19769-7_21,conf/eccv/JiYMX22,self_supervised,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,CompNVS: Novel View Synthesis with Scene Completion.,ECCV,Zuoyue Li; Tianxing Fan; Zhenqiang Li 0002; Zhaopeng Cui; Yoichi Sato 0001; Marc Pollefeys; Martin R. Oswald,10.1007/978-3-031-19769-7_26,https://doi.org/10.1007/978-3-031-19769-7_26,conf/eccv/LiFLCSPO22,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECCV,2022,2022,DELTAR: Depth Estimation from a Light-Weight ToF Sensor and RGB Image.,ECCV,Yijin Li; Xinyang Liu; Wenqi Dong; Han Zhou; Hujun Bao; Guofeng Zhang 0001; Yinda Zhang 0001; Zhaopeng Cui,10.1007/978-3-031-19769-7_36,https://doi.org/10.1007/978-3-031-19769-7_36,conf/eccv/LiLDZBZZC22,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,InfiniteNature-Zero: Learning Perpetual View Generation of Natural Scenes from Single Images.,ECCV,Zhengqi Li; Qianqian Wang 0002; Noah Snavely; Angjoo Kanazawa,10.1007/978-3-031-19769-7_30,https://doi.org/10.1007/978-3-031-19769-7_30,conf/eccv/LiWSK22,generation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,AvatarCap: Animatable Avatar Conditioned Monocular Human Volumetric Capture.,ECCV,Zhe Li 0027; Zerong Zheng; Hongwen Zhang 0001; Chaonan Ji; Yebin Liu,10.1007/978-3-031-19769-7_19,https://doi.org/10.1007/978-3-031-19769-7_19,conf/eccv/LiZZJL22,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECCV,2022,2022,An End-to-End Transformer Model for Crowd Localization.,ECCV,Dingkang Liang; Wei Xu 0037; Xiang Bai,10.1007/978-3-031-19769-7_3,https://doi.org/10.1007/978-3-031-19769-7_3,conf/eccv/LiangXB22,transformer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ECCV,2022,2022,2D GANs Meet Unsupervised Single-View 3D Reconstruction.,ECCV,Feng Liu 0037; Xiaoming Liu 0002,10.1007/978-3-031-19769-7_29,https://doi.org/10.1007/978-3-031-19769-7_29,conf/eccv/LiuL22,reconstruction;three_d,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Structural Causal 3D Reconstruction.,ECCV,Weiyang Liu; Zhen Liu 0019; Liam Paull; Adrian Weller; Bernhard Schölkopf,10.1007/978-3-031-19769-7_9,https://doi.org/10.1007/978-3-031-19769-7_9,conf/eccv/LiuLPWS22,reconstruction;three_d,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Towards High-Fidelity Single-View Holistic Reconstruction of Indoor Scenes.,ECCV,Haolin Liu 0004; Yujian Zheng; Guanying Chen; Shuguang Cui; Xiaoguang Han 0001,10.1007/978-3-031-19769-7_25,https://doi.org/10.1007/978-3-031-19769-7_25,conf/eccv/LiuZCCH22,reconstruction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Towards Comprehensive Representation Enhancement in Semantics-Guided Self-supervised Monocular Depth Estimation.,ECCV,Jingyuan Ma; Xiangyu Lei; Nan Liu; Xian Zhao; Shiliang Pu,10.1007/978-3-031-19769-7_18,https://doi.org/10.1007/978-3-031-19769-7_18,conf/eccv/MaLLZP22,self_supervised;three_d,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,FloatingFusion: Depth from ToF and Image-Stabilized Stereo Cameras.,ECCV,Andreas Meuleman; Hakyeong Kim; James Tompkin 0001; Min H. Kim 0001,10.1007/978-3-031-19769-7_35,https://doi.org/10.1007/978-3-031-19769-7_35,conf/eccv/MeulemanKTK22,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECCV,2022,2022,Share with Thy Neighbors: Single-View Reconstruction by Cross-Instance Consistency.,ECCV,Tom Monnier; Matthew Fisher; Alexei A. Efros; Mathieu Aubry,10.1007/978-3-031-19769-7_17,https://doi.org/10.1007/978-3-031-19769-7_17,conf/eccv/MonnierFEA22,reconstruction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Lidar Point Cloud Guided Monocular 3D Object Detection.,ECCV,Liang Peng; Fei Liu; Zhengxu Yu; Senbo Yan; Dan Deng; Zheng Yang 0008; Haifeng Liu 0001; Deng Cai 0001,10.1007/978-3-031-19769-7_8,https://doi.org/10.1007/978-3-031-19769-7_8,conf/eccv/PengLYYDYLC22,detection;three_d,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,DID-M3D: Decoupling Instance Depth for Monocular 3D Object Detection.,ECCV,Liang Peng; Xiaopei Wu; Zheng Yang 0008; Haifeng Liu 0001; Deng Cai 0001,10.1007/978-3-031-19769-7_5,https://doi.org/10.1007/978-3-031-19769-7_5,conf/eccv/PengWYLC22,detection;three_d,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,A Reliable Online Method for Joint Estimation of Focal Length and Camera Rotation.,ECCV,Yiming Qian; James H. Elder,10.1007/978-3-031-19769-7_15,https://doi.org/10.1007/978-3-031-19769-7_15,conf/eccv/QianE22,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECCV,2022,2022,Adaptive Co-teaching for Unsupervised Monocular Depth Estimation.,ECCV,Weisong Ren; Lijun Wang; Yongri Piao; Miao Zhang 0004; Huchuan Lu; Ting Liu 0018,10.1007/978-3-031-19769-7_6,https://doi.org/10.1007/978-3-031-19769-7_6,conf/eccv/RenWPZLL22,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,PanoFormer: Panorama Transformer for Indoor 360${\circ }$ Depth Estimation.,ECCV,Zhijie Shen; Chunyu Lin; Kang Liao; Lang Nie; Zishuo Zheng; Yao Zhao 0001,10.1007/978-3-031-19769-7_12,https://doi.org/10.1007/978-3-031-19769-7_12,conf/eccv/ShenLLNZZ22,three_d;transformer,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ECCV,2022,2022,S2Contact: Graph-Based Network for 3D Hand-Object Contact Estimation with Semi-supervised Learning.,ECCV,Tze Ho Elden Tse; Zhongqun Zhang; Kwang In Kim; Ales Leonardis; Feng Zheng 0001; Hyung Jin Chang,10.1007/978-3-031-19769-7_33,https://doi.org/10.1007/978-3-031-19769-7_33,conf/eccv/TseZKLZC22,three_d;semi_supervised,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Learning Depth from Focus in the Wild.,ECCV,Changyeon Won; Hae-Gon Jeon,10.1007/978-3-031-19769-7_1,https://doi.org/10.1007/978-3-031-19769-7_1,conf/eccv/WonJ22,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECCV,2022,2022,SC-wLS: Towards Interpretable Feed-forward Camera Re-localization.,ECCV,Xin Wu; Hao Zhao 0002; Shunkai Li; Yingdian Cao; Hongbin Zha,10.1007/978-3-031-19769-7_34,https://doi.org/10.1007/978-3-031-19769-7_34,conf/eccv/WuZLCZ22,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECCV,2022,2022,Few-Shot Single-View 3D Reconstruction with Memory Prior Contrastive Network.,ECCV,Zhen Xing; Yijiang Chen; Zhixin Ling; Xiangdong Zhou; Yu Xiang,10.1007/978-3-031-19769-7_4,https://doi.org/10.1007/978-3-031-19769-7_4,conf/eccv/XingCLZX22,reconstruction;three_d;fewshot,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Semi-supervised Single-View 3D Reconstruction via Prototype Shape Priors.,ECCV,Zhen Xing; Hengduo Li; Zuxuan Wu; Yu-Gang Jiang 0001,10.1007/978-3-031-19769-7_31,https://doi.org/10.1007/978-3-031-19769-7_31,conf/eccv/XingLWJ22,reconstruction;three_d;semi_supervised,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Multi-modal Masked Pre-training for Monocular Panoramic Depth Completion.,ECCV,Zhiqiang Yan 0001; Xiang Li 0041; Kun Wang 0042; Zhenyu Zhang 0005; Jun Li 0027; Jian Yang 0003,10.1007/978-3-031-19769-7_22,https://doi.org/10.1007/978-3-031-19769-7_22,conf/eccv/YanLWZLY22,pretrain;multimodal,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,PS-NeRF: Neural Inverse Rendering for Multi-view Photometric Stereo.,ECCV,Wenqi Yang; Guanying Chen; Chaofeng Chen; Zhenfang Chen; Kwan-Yee K. Wong,10.1007/978-3-031-19769-7_16,https://doi.org/10.1007/978-3-031-19769-7_16,conf/eccv/YangCCCW22,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECCV,2022,2022,Learning Visibility for Robust Dense Human Body Estimation.,ECCV,Chun-Han Yao; Jimei Yang; Duygu Ceylan; Yi Zhou 0023; Yang Zhou 0019; Ming-Hsuan Yang 0001,10.1007/978-3-031-19769-7_24,https://doi.org/10.1007/978-3-031-19769-7_24,conf/eccv/YaoYCZZY22,robustness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ECCV,2022,2022,RBP-Pose: Residual Bounding Box Projection for Category-Level Pose Estimation.,ECCV,Ruida Zhang; Yan Di; Zhiqiang Lou; Fabian Manhardt; Federico Tombari; Xiangyang Ji,10.1007/978-3-031-19769-7_38,https://doi.org/10.1007/978-3-031-19769-7_38,conf/eccv/ZhangDLMTJ22,pose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Monocular 3D Object Reconstruction with GAN Inversion.,ECCV,Junzhe Zhang 0002; Daxuan Ren; Zhongang Cai; Chai Kiat Yeo; Bo Dai 0002; Chen Change Loy,10.1007/978-3-031-19769-7_39,https://doi.org/10.1007/978-3-031-19769-7_39,conf/eccv/ZhangRCYDL22,generation;reconstruction;three_d,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Fusing Local Similarities for Retrieval-Based 3D Orientation Estimation of Unseen Objects.,ECCV,Chen Zhao 0025; Yinlin Hu; Mathieu Salzmann,10.1007/978-3-031-19769-7_7,https://doi.org/10.1007/978-3-031-19769-7_7,conf/eccv/ZhaoHS22,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,3D Room Layout Estimation from a Cubemap of Panorama Image via Deep Manhattan Hough Transform.,ECCV,Yining Zhao; Chao Wen 0001; Zhou Xue; Yue Gao 0002,10.1007/978-3-031-19769-7_37,https://doi.org/10.1007/978-3-031-19769-7_37,conf/eccv/ZhaoWXG22,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Self-distilled Feature Aggregation for Self-supervised Monocular Depth Estimation.,ECCV,Zhengming Zhou; Qiulei Dong,10.1007/978-3-031-19769-7_41,https://doi.org/10.1007/978-3-031-19769-7_41,conf/eccv/ZhouD22,self_supervised;three_d,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,"Computer Vision - ECCV 2022 - 17th European Conference, Tel Aviv, Israel, October 23-27, 2022, Proceedings, Part I","['ECCV', 'Lecture Notes in Computer Science']",Shai Avidan; Gabriel J. Brostow; Moustapha Cissé; Giovanni Maria Farinella; Tal Hassner,10.1007/978-3-031-19769-7,https://doi.org/10.1007/978-3-031-19769-7,conf/eccv/2022-1,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECCV,2022,2022,IntegratedPIFu: Integrated Pixel Aligned Implicit Function for Single-View Human Reconstruction.,ECCV,Kennard Yanting Chan; Guosheng Lin; Haiyu Zhao; Weisi Lin,10.1007/978-3-031-20086-1_19,https://doi.org/10.1007/978-3-031-20086-1_19,conf/eccv/ChanLZL22,reconstruction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Perspective Phase Angle Model for Polarimetric 3D Reconstruction.,ECCV,Guangcheng Chen; Li He 0002; Yisheng Guan; Hong Zhang 0013,10.1007/978-3-031-20086-1_23,https://doi.org/10.1007/978-3-031-20086-1_23,conf/eccv/ChenHGZ22,reconstruction;three_d,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Efficient Point Cloud Analysis Using Hilbert Curve.,ECCV,Wanli Chen; Xinge Zhu; Guojin Chen; Bei Yu 0001,10.1007/978-3-031-20086-1_42,https://doi.org/10.1007/978-3-031-20086-1_42,conf/eccv/ChenZCY22,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Meta-sampler: Almost-Universal yet Task-Oriented Sampling for Point Clouds.,ECCV,Ta Ying Cheng; Qingyong Hu; Qian Xie 0001; Niki Trigoni; Andrew Markham,10.1007/978-3-031-20086-1_40,https://doi.org/10.1007/978-3-031-20086-1_40,conf/eccv/ChengHXTM22,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Learned Vertex Descent: A New Direction for 3D Human Model Fitting.,ECCV,Enric Corona; Gerard Pons-Moll; Guillem Alenyà; Francesc Moreno-Noguer,10.1007/978-3-031-20086-1_9,https://doi.org/10.1007/978-3-031-20086-1_9,conf/eccv/CoronaPAM22,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Object Level Depth Reconstruction for Category Level 6D Object Pose Estimation from Monocular RGB Image.,ECCV,Zhaoxin Fan; Zhenbo Song; Jian Xu 0027; Zhicheng Wang; Kejian Wu; Hongyan Liu 0002; Jun He 0008,10.1007/978-3-031-20086-1_13,https://doi.org/10.1007/978-3-031-20086-1_13,conf/eccv/FanSXWWLH22,reconstruction;pose,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Optimization over Disentangled Encoding: Unsupervised Cross-Domain Point Cloud Completion via Occlusion Factor Manipulation.,ECCV,Jingyu Gong; Fengqi Liu; Jiachen Xu; Min Wang 0024; Xin Tan 0002; Zhizhong Zhang 0001; Ran Yi 0002; Haichuan Song; Yuan Xie 0006; Lizhuang Ma,10.1007/978-3-031-20086-1_30,https://doi.org/10.1007/978-3-031-20086-1_30,conf/eccv/GongLXWTZYSXM22,three_d;domain_adaptation,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ECCV,2022,2022,Perspective Flow Aggregation for Data-Limited 6D Object Pose Estimation.,ECCV,Yinlin Hu; Pascal Fua; Mathieu Salzmann,10.1007/978-3-031-20086-1_6,https://doi.org/10.1007/978-3-031-20086-1_6,conf/eccv/HuFS22,pose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Uncertainty Quantification in Depth Estimation via Constrained Ordinal Regression.,ECCV,Dongting Hu; Liuhua Peng; Tingjin Chu; Xiaoxing Zhang; Yinian Mao; Howard D. Bondell; Mingming Gong,10.1007/978-3-031-20086-1_14,https://doi.org/10.1007/978-3-031-20086-1_14,conf/eccv/HuPCZMBG22,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Resolution-Free Point Cloud Sampling Network with Data Distillation.,ECCV,Tianxin Huang; Jiangning Zhang; Jun Chen 0023; Yuang Liu; Yong Liu 0007,10.1007/978-3-031-20086-1_4,https://doi.org/10.1007/978-3-031-20086-1_4,conf/eccv/HuangZCLL22,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,3D Siamese Transformer Network for Single Object Tracking on Point Clouds.,ECCV,Le Hui; Lingpeng Wang; Linghua Tang; Kaihao Lan; Jin Xie 0001; Jian Yang 0003,10.1007/978-3-031-20086-1_17,https://doi.org/10.1007/978-3-031-20086-1_17,conf/eccv/HuiWTLXY22,tracking;three_d;transformer,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ECCV,2022,2022,"ShAPO: Implicit Representations for Multi-object Shape, Appearance, and Pose Optimization.",ECCV,Muhammad Zubair Irshad; Sergey Zakharov; Rares Ambrus; Thomas Kollar; Zsolt Kira; Adrien Gaidon,10.1007/978-3-031-20086-1_16,https://doi.org/10.1007/978-3-031-20086-1_16,conf/eccv/IrshadZAKKG22,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Depth Map Decomposition for Monocular Depth Estimation.,ECCV,Jinyoung Jun; Jaehan Lee; Chul Lee; Chang-Su Kim 0001,10.1007/978-3-031-20086-1_2,https://doi.org/10.1007/978-3-031-20086-1_2,conf/eccv/JunLLK22,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,CostDCNet: Cost Volume Based Depth Completion for a Single RGB-D Image.,ECCV,Jaewon Kam; Jungeon Kim; Soongjin Kim; Jaesik Park; Seungyong Lee 0001,10.1007/978-3-031-20086-1_15,https://doi.org/10.1007/978-3-031-20086-1_15,conf/eccv/KamKKPL22,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECCV,2022,2022,DeepShadow: Neural Shape from Shadow.,ECCV,Asaf Karnieli; Ohad Fried; Yacov Hel-Or,10.1007/978-3-031-20086-1_24,https://doi.org/10.1007/978-3-031-20086-1_24,conf/eccv/KarnieliFH22,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECCV,2022,2022,Realistic One-Shot Mesh-Based Head Avatars.,ECCV,Taras Khakhulin; Vanessa Sklyarova; Victor Lempitsky; Egor Zakharov,10.1007/978-3-031-20086-1_20,https://doi.org/10.1007/978-3-031-20086-1_20,conf/eccv/KhakhulinSLZ22,fewshot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Intrinsic Neural Fields: Learning Functions on Manifolds.,ECCV,Lukas Koestler; Daniel Grittner; Michael Möller 0001; Daniel Cremers; Zorah Lähner,10.1007/978-3-031-20086-1_36,https://doi.org/10.1007/978-3-031-20086-1_36,conf/eccv/KoestlerGMCL22,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECCV,2022,2022,Directed Ray Distance Functions for 3D Scene Reconstruction.,ECCV,Nilesh Kulkarni; Justin Johnson 0001; David F. Fouhey,10.1007/978-3-031-20086-1_12,https://doi.org/10.1007/978-3-031-20086-1_12,conf/eccv/KulkarniJF22,reconstruction;three_d,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Organic Priors in Non-rigid Structure from Motion.,ECCV,Suryansh Kumar 0001; Luc Van Gool,10.1007/978-3-031-20086-1_5,https://doi.org/10.1007/978-3-031-20086-1_5,conf/eccv/KumarG22,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Self-calibrating Photometric Stereo by Neural Inverse Rendering.,ECCV,Junxuan Li; Hongdong Li,10.1007/978-3-031-20086-1_10,https://doi.org/10.1007/978-3-031-20086-1_10,conf/eccv/LiL22a,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECCV,2022,2022,Skeleton-Free Pose Transfer for Stylized 3D Characters.,ECCV,Zhouyingcheng Liao; Jimei Yang; Jun Saito; Gerard Pons-Moll; Yang Zhou 0009,10.1007/978-3-031-20086-1_37,https://doi.org/10.1007/978-3-031-20086-1_37,conf/eccv/LiaoYSPZ22,pose;three_d,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECCV,2022,2022,Monitored Distillation for Positive Congruent Depth Completion.,ECCV,Tian Yu Liu; Parth Agrawal; Allison Chen; Byung-Woo Hong; Alex Wong 0001,10.1007/978-3-031-20086-1_3,https://doi.org/10.1007/978-3-031-20086-1_3,conf/eccv/LiuACHW22,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
